Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7009","Septembre","%","3.867472","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7010","Octobre","%","2.863699","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7011","Novembre","%","3.567065","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7012","Décembre","%","2.951967","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","98.55776","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","103.590651","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","103.52722","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","104.528451","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","102.425867","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","102.425867","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","102.52599","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","103.427097","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","102.425867","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","100.523529","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","100.423406","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","100.423406","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","103.062062","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","105.208834","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","104.943482","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","104.943482","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","104.034444","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","103.832435","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","104.034444","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","104.236452","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","104.943482","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","104.741474","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","105.044487","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","105.145491","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7001","Janvier","%","0.126257","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7002","Février","%","0.444552","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7003","Mars","%","0.442584","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7004","Avril","%","1.579251","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7005","Mai","%","1.085265","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7006","Juin","%","0.94893","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7007","Juillet","%","0.993442","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7008","Août","%","1.085265","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7009","Septembre","%","1.136499","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7010","Octobre","%","1.119444","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7011","Novembre","%","1.085265","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23014","Food price inflation","7012","Décembre","%","1.085128","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","102.075366","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","101.278895","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.482912","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","99.85347","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","99.555895","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","99.851547","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","100.705352","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","101.837817","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","102.96995","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","103.823257","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","104.119739","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","239","Îles Vierges britanniques","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","103.820026","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7001","Janvier","%","4.631739","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7002","Février","%","3.189066","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7003","Mars","%","2.81155","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7004","Avril","%","2.727273","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7005","Mai","%","3.023432","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","100","Inde","2018","2018","23014","Food price inflation","7006","Juin","%","2.837939","Fc","Donnée calculée",""
